ID	prediction	label
2586	b'2031010'	b'2031010'
960	b'010101010'	b'010101010'
6560	b'4601010'	b'4601010'
4123	b'49101010'	b'49101010'
2487	b'16101010'	b'16101010'
5163	b'38101010'	b'38101010'
6399	b'8161010'	b'8161010'
5137	b'19101010'	b'19101010'
6827	b'14101010'	b'14101010'
6682	b'1231010'	b'1231010'
36	b'69101010'	b'69101010'
12311	b'510101010'	b'510101010'
10830	b'23101010'	b'23101010'
8829	b'1021010'	b'1021010'
10409	b'110101010'	b'110101010'
11561	b'19101010'	b'19101010'
11961	b'34101010'	b'34101010'
8365	b'810101010'	b'810101010'
7870	b'810101010'	b'810101010'
12400	b'10101010'	b'10101010'
12322	b'33101010'	b'33101010'
1599	b'710101010'	b'710101010'
986	b'47101010'	b'47101010'
2501	b'24101010'	b'24101010'
5348	b'2911010'	b'2911010'
5032	b'17101010'	b'17101010'
6332	b'26101010'	b'26101010'
100	b'61101010'	b'61101010'
1688	b'1131010'	b'1131010'
5881	b'26101010'	b'26101010'
6572	b'60101010'	b'60101010'
11247	b'3071010'	b'3071010'
1364	b'23101010'	b'23101010'
6890	b'310101010'	b'310101010'
5576	b'110101010'	b'110101010'
11621	b'410101010'	b'410101010'
374	b'710101010'	b'710101010'
10229	b'76101010'	b'76101010'
1887	b'15101010'	b'15101010'
5384	b'1251010'	b'1251010'
8291	b'22101010'	b'22101010'
3376	b'14101010'	b'14101010'
12624	b'30101010'	b'30101010'
6392	b'6801010'	b'6801010'
3293	b'16101010'	b'16101010'
9323	b'310101010'	b'310101010'
3480	b'68101010'	b'68101010'
11024	b'22101010'	b'22101010'
5506	b'17101010'	b'110101010'
9917	b'7801010'	b'7801010'
12946	b'3041010'	b'3041010'
3104	b'22101010'	b'22101010'
6225	b'39101010'	b'39101010'
12685	b'11101010'	b'11101010'
11438	b'81101010'	b'81101010'
848	b'810101010'	b'810101010'
3398	b'69101010'	b'63101010'
11429	b'11101010'	b'11101010'
7170	b'17101010'	b'17101010'
11075	b'48101010'	b'48101010'
11500	b'910101010'	b'910101010'
10647	b'26101010'	b'26101010'
7213	b'1421010'	b'1421010'
5111	b'810101010'	b'810101010'
10348	b'39101010'	b'39101010'
11282	b'6921010'	b'6921010'
9093	b'86101010'	b'86101010'
1051	b'510101010'	b'510101010'
8412	b'42101010'	b'42101010'
6290	b'188010'	b'186010'
555	b'1101010'	b'1101010'
7081	b'18101010'	b'18101010'
824	b'54101010'	b'54101010'
2997	b'35101010'	b'35101010'
7169	b'13101010'	b'13101010'
11765	b'19101010'	b'19101010'
8416	b'19101010'	b'19101010'
7509	b'410101010'	b'410101010'
10230	b'210101010'	b'210101010'
1186	b'59101010'	b'59101010'
5169	b'810101010'	b'810101010'
10347	b'36101010'	b'36101010'
8997	b'50101010'	b'50101010'
1543	b'74101010'	b'74101010'
7250	b'15101010'	b'15101010'
10899	b'39101010'	b'39101010'
1336	b'110101010'	b'110101010'
12724	b'33101010'	b'33101010'
11314	b'910101010'	b'910101010'
7492	b'26101010'	b'26101010'
7784	b'1781010'	b'1711010'
572	b'1101010'	b'1101010'
1000	b'2701010'	b'27101010'
1421	b'210101010'	b'210101010'
3192	b'28101010'	b'25101010'
7860	b'62101010'	b'62101010'
6131	b'68101010'	b'68101010'
10113	b'26101010'	b'26101010'
119	b'29101010'	b'29101010'
3414	b'16101010'	b'16101010'
10971	b'17101010'	b'17101010'
4115	b'1711010'	b'1721010'
1965	b'67101010'	b'67101010'
4014	b'1001010'	b'1001010'
758	b'1601010'	b'1601010'
8004	b'31101010'	b'31101010'
300	b'24101010'	b'24101010'
2543	b'66101010'	b'66101010'
10066	b'7321010'	b'7321010'
10069	b'3591010'	b'3551010'
8923	b'14101010'	b'14101010'
3716	b'54101010'	b'54101010'
5885	b'48101010'	b'48101010'
9879	b'710101010'	b'710101010'
11491	b'710101010'	b'710101010'
4491	b'19101010'	b'19101010'
12156	b'20101010'	b'20101010'
7295	b'28101010'	b'28101010'
11169	b'8021010'	b'8021010'
12667	b'41101010'	b'41101010'
7818	b'1431010'	b'1431010'
528	b'98101010'	b'98101010'
3039	b'1021010'	b'1021010'
11507	b'14101010'	b'14101010'
9623	b'410101010'	b'410101010'
11654	b'22101010'	b'22101010'
7681	b'310101010'	b'310101010'
9637	b'12101010'	b'12101010'
2695	b'10101010'	b'10101010'
8809	b'72101010'	b'72101010'
6119	b'1351010'	b'1351010'
2625	b'61101010'	b'61101010'
2843	b'25101010'	b'25101010'
3608	b'22101010'	b'22101010'
2140	b'24101010'	b'24101010'
373	b'33101010'	b'33101010'
1407	b'16101010'	b'16101010'
731	b'910101010'	b'910101010'
3868	b'11101010'	b'11101010'
3952	b'37101010'	b'37101010'
12727	b'99101010'	b'99101010'
9116	b'910101010'	b'910101010'
10469	b'67101010'	b'67101010'
8715	b'25101010'	b'25101010'
5996	b'67101010'	b'67101010'
2294	b'9081010'	b'9081010'
6154	b'2601010'	b'2601010'
6451	b'44101010'	b'44101010'
11312	b'12101010'	b'12101010'
7657	b'1231010'	b'1231010'
66	b'210101010'	b'210101010'
11524	b'5551010'	b'5551010'
11609	b'90101010'	b'90101010'
7463	b'89101010'	b'89101010'
11287	b'10101010'	b'10101010'
11353	b'10101010'	b'10101010'
11311	b'110101010'	b'110101010'
2724	b'48101010'	b'48101010'
9536	b'20101010'	b'20101010'
10024	b'17101010'	b'17101010'
11908	b'1531010'	b'1531010'
8350	b'610101010'	b'610101010'
3703	b'210101010'	b'210101010'
7636	b'610101010'	b'56101010'
2658	b'1131010'	b'1131010'
10173	b'610101010'	b'610101010'
2728	b'1751010'	b'1751010'
4107	b'18101010'	b'18101010'
11742	b'26101010'	b'26101010'
2220	b'17101010'	b'17101010'
10593	b'50101010'	b'50101010'
11406	b'910101010'	b'910101010'
8118	b'35101010'	b'35101010'
4365	b'41101010'	b'41101010'
5769	b'34101010'	b'34101010'
11028	b'310101010'	b'310101010'
1079	b'19101010'	b'19101010'
9275	b'1601010'	b'1601010'
10147	b'25101010'	b'25101010'
978	b'10101010'	b'10101010'
10557	b'26101010'	b'26101010'
7016	b'23101010'	b'23101010'
8817	b'19101010'	b'19101010'
8579	b'11101010'	b'110101010'
10175	b'21101010'	b'21101010'
9706	b'310101010'	b'310101010'
9582	b'20101010'	b'20101010'
9822	b'25101010'	b'25101010'
12558	b'28101010'	b'28101010'
10300	b'11101010'	b'11101010'
11159	b'3551010'	b'3551010'
1502	b'40101010'	b'40101010'
5633	b'410101010'	b'410101010'
1861	b'39101010'	b'39101010'
9747	b'77101010'	b'77101010'
6557	b'1571010'	b'1571010'
12741	b'2131010'	b'2031010'
755	b'39101010'	b'39101010'
11696	b'210101010'	b'210101010'
10636	b'22101010'	b'22101010'
12158	b'51101010'	b'51101010'
2822	b'16101010'	b'16101010'
11210	b'24101010'	b'24101010'
2458	b'1811010'	b'18101010'
7548	b'40101010'	b'40101010'
9878	b'610101010'	b'610101010'
6008	b'13101010'	b'13101010'
12715	b'1061010'	b'1081010'
5281	b'1091010'	b'1091010'
6791	b'2491010'	b'2491010'
5678	b'1871010'	b'1871010'
8016	b'8121010'	b'2121010'
38	b'35101010'	b'35101010'
485	b'2001010'	b'2001010'
11638	b'28101010'	b'28101010'
6010	b'23101010'	b'23101010'
5354	b'53101010'	b'53101010'
7799	b'8731010'	b'8731010'
2213	b'16101010'	b'16101010'
11565	b'110101010'	b'110101010'
9863	b'45101010'	b'45101010'
9533	b'2611010'	b'2611010'
8870	b'73101010'	b'75101010'
3517	b'210101010'	b'210101010'
3912	b'910101010'	b'910101010'
10497	b'16101010'	b'16101010'
4752	b'27101010'	b'27101010'
7940	b'2401010'	b'2401010'
262	b'66101010'	b'66101010'
2412	b'110101010'	b'710101010'
4243	b'410101010'	b'410101010'
9622	b'10101010'	b'10101010'
5263	b'22101010'	b'22101010'
5428	b'110101010'	b'110101010'
7872	b'1741010'	b'1741010'
11658	b'910101010'	b'910101010'
8476	b'45101010'	b'45101010'
7144	b'19101010'	b'19101010'
11230	b'610101010'	b'610101010'
2720	b'33101010'	b'3031010'
1243	b'41101010'	b'41101010'
6234	b'35101010'	b'35101010'
12915	b'10101010'	b'10101010'
4058	b'510101010'	b'510101010'
2211	b'21101010'	b'21101010'
3221	b'23101010'	b'23101010'
12537	b'3551010'	b'3551010'
5424	b'610101010'	b'16101010'
6005	b'37101010'	b'37101010'
8713	b'610101010'	b'610101010'
4765	b'17101010'	b'17101010'
10188	b'32101010'	b'32101010'
3618	b'10101010'	b'10101010'
10789	b'22101010'	b'22101010'
11538	b'34101010'	b'34101010'
8500	b'17101010'	b'17101010'
9554	b'30101010'	b'30101010'
5710	b'710101010'	b'710101010'
878	b'72101010'	b'72101010'
12448	b'23101010'	b'23101010'
9949	b'21101010'	b'21101010'
5387	b'4021010'	b'4021010'
12958	b'1491010'	b'1491010'
10731	b'45101010'	b'45101010'
8784	b'410101010'	b'410101010'
10224	b'34101010'	b'34101010'
11656	b'19101010'	b'19101010'
3189	b'24101010'	b'24101010'
12484	b'1911010'	b'1911010'
11389	b'51101010'	b'51101010'
10556	b'14101010'	b'14101010'
10804	b'710101010'	b'710101010'
12626	b'60101010'	b'60101010'
11608	b'1921010'	b'1921010'
12173	b'17101010'	b'17101010'
5219	b'81101010'	b'81101010'
7224	b'410101010'	b'410101010'
4319	b'16101010'	b'16101010'
12981	b'63101010'	b'63101010'
1628	b'810101010'	b'810101010'
3685	b'34101010'	b'34101010'
6121	b'1721010'	b'1721010'
12813	b'50101010'	b'50101010'
4410	b'18101010'	b'18101010'
801	b'4111010'	b'4111010'
7685	b'68101010'	b'68101010'
8216	b'510101010'	b'510101010'
8144	b'24101010'	b'24101010'
5260	b'30101010'	b'1301010'
10717	b'62101010'	b'62101010'
4018	b'10101010'	b'10101010'
9424	b'310101010'	b'310101010'
12346	b'1451010'	b'1451010'
7848	b'27101010'	b'27101010'
7297	b'24101010'	b'24101010'
4393	b'26101010'	b'26101010'
9925	b'3061010'	b'3061010'
5185	b'13101010'	b'13101010'
1578	b'3391010'	b'3391010'
9992	b'410101010'	b'410101010'
9098	b'30101010'	b'30101010'
3865	b'1061010'	b'1061010'
7127	b'78101010'	b'78101010'
11545	b'54101010'	b'54101010'
8632	b'1451010'	b'1451010'
2918	b'30101010'	b'30101010'
6598	b'134210'	b'134210'
2148	b'2051010'	b'2051010'
889	b'15101010'	b'15101010'
3895	b'10101010'	b'10101010'
4629	b'21101010'	b'21101010'
3267	b'10101010'	b'10101010'
6954	b'71101010'	b'71101010'
7600	b'54101010'	b'54101010'
9100	b'5871010'	b'5871010'
7975	b'84101010'	b'84101010'
5569	b'27101010'	b'27101010'
3025	b'20101010'	b'20101010'
7740	b'37101010'	b'37101010'
3495	b'19101010'	b'19101010'
11284	b'810101010'	b'810101010'
11343	b'1951010'	b'1951010'
8983	b'910101010'	b'910101010'
8611	b'24101010'	b'24101010'
294	b'15101010'	b'15101010'
13011	b'510101010'	b'510101010'
5610	b'14101010'	b'14101010'
6846	b'56101010'	b'56101010'
12788	b'19101010'	b'19101010'
1987	b'15101010'	b'15101010'
3901	b'22101010'	b'22101010'
12502	b'310101010'	b'310101010'
10643	b'25101010'	b'25101010'
12350	b'65101010'	b'65101010'
12554	b'210101010'	b'210101010'
1743	b'73101010'	b'73101010'
1404	b'2681010'	b'2601010'
6026	b'66101010'	b'66101010'
12656	b'13101010'	b'13101010'
3129	b'54101010'	b'54101010'
1134	b'53101010'	b'53101010'
4884	b'76101010'	b'76101010'
4819	b'1541010'	b'1541010'
12383	b'66101010'	b'66101010'
2193	b'17101010'	b'17101010'
2925	b'1071010'	b'1071010'
4399	b'37101010'	b'37101010'
3974	b'133010'	b'133010'
7014	b'11101010'	b'11101010'
10548	b'16101010'	b'16101010'
7890	b'32101010'	b'32101010'
4289	b'76101010'	b'76101010'
3774	b'1441010'	b'1441010'
8603	b'110101010'	b'110101010'
7526	b'1231010'	b'1231010'
5511	b'410101010'	b'410101010'
521	b'67101010'	b'67101010'
13046	b'35101010'	b'35101010'
11105	b'59101010'	b'59101010'
12305	b'32101010'	b'32101010'
104	b'110101010'	b'110101010'
4679	b'5261010'	b'5261010'
11051	b'11101010'	b'11101010'
2611	b'3571010'	b'3571010'
3074	b'110101010'	b'110101010'
12278	b'18101010'	b'18101010'
127	b'96101010'	b'96101010'
3215	b'12101010'	b'12101010'
863	b'32101010'	b'32101010'
4585	b'36101010'	b'36101010'
6304	b'23101010'	b'23101010'
3735	b'1401010'	b'1401010'
6074	b'42101010'	b'42101010'
13050	b'66101010'	b'66101010'
3467	b'92101010'	b'92101010'
4872	b'3791010'	b'33101010'
10128	b'28101010'	b'28101010'
10663	b'910101010'	b'910101010'
7194	b'35101010'	b'35101010'
455	b'34101010'	b'34101010'
4213	b'18101010'	b'18101010'
2966	b'72101010'	b'72101010'
13061	b'6341010'	b'6341010'
217	b'25101010'	b'25101010'
8138	b'20101010'	b'20101010'
7058	b'10101010'	b'10101010'
7633	b'14101010'	b'110101010'
6365	b'38101010'	b'38101010'
5228	b'410101010'	b'410101010'
5177	b'17101010'	b'17101010'
10180	b'21101010'	b'21101010'
3448	b'45101010'	b'45101010'
8917	b'63101010'	b'63101010'
12304	b'15101010'	b'15101010'
10582	b'210101010'	b'210101010'
6932	b'52101010'	b'52101010'
6109	b'1561010'	b'1561010'
12934	b'10101010'	b'10101010'
7276	b'18101010'	b'18101010'
11094	b'17101010'	b'17101010'
1158	b'63101010'	b'63101010'
220	b'66101010'	b'66101010'
11322	b'2501010'	b'2501010'
9552	b'910101010'	b'910101010'
2953	b'210101010'	b'210101010'
3721	b'1151010'	b'1151010'
10999	b'810101010'	b'810101010'
11686	b'87101010'	b'87101010'
9776	b'810101010'	b'810101010'
3738	b'25101010'	b'1061010'
5982	b'2231010'	b'2231010'
8710	b'52101010'	b'52101010'
7770	b'410101010'	b'14101010'
10219	b'14101010'	b'14101010'
10667	b'22101010'	b'22101010'
426	b'4151010'	b'4151010'
2308	b'79101010'	b'79101010'
9018	b'37101010'	b'37101010'
10683	b'15101010'	b'15101010'
4367	b'27101010'	b'27101010'
489	b'53101010'	b'53101010'
12890	b'19101010'	b'19101010'
503	b'27101010'	b'27101010'
10826	b'24101010'	b'24101010'
8833	b'910101010'	b'910101010'
1058	b'17101010'	b'17101010'
1733	b'83101010'	b'83101010'
384	b'1351010'	b'1351010'
240	b'27101010'	b'27101010'
8890	b'1431010'	b'1431010'
3914	b'42101010'	b'42101010'
5584	b'10101010'	b'10101010'
1429	b'18101010'	b'18101010'
2907	b'102210'	b'193210'
11588	b'82101010'	b'82101010'
1814	b'510101010'	b'510101010'
11321	b'55101010'	b'55101010'
9071	b'210101010'	b'210101010'
1864	b'18101010'	b'18101010'
11361	b'19101010'	b'19101010'
3958	b'42101010'	b'42101010'
11055	b'710101010'	b'710101010'
7222	b'29101010'	b'29101010'
12451	b'1111010'	b'11101010'
12100	b'60101010'	b'46101010'
12984	b'10101010'	b'10101010'
11056	b'1981010'	b'1981010'
9061	b'21101010'	b'21101010'
3965	b'31101010'	b'31101010'
11423	b'18101010'	b'610101010'
12540	b'42101010'	b'48101010'
12608	b'30101010'	b'30101010'
11238	b'1201010'	b'1201010'
8093	b'12101010'	b'12101010'
9680	b'20101010'	b'20101010'
2647	b'25101010'	b'25101010'
5657	b'33101010'	b'33101010'
6133	b'610101010'	b'610101010'
4395	b'810101010'	b'810101010'
9807	b'510101010'	b'510101010'
8327	b'310101010'	b'73101010'
8174	b'59101010'	b'59101010'
4093	b'17101010'	b'17101010'
11949	b'62101010'	b'62101010'
2435	b'28101010'	b'28101010'
7445	b'65101010'	b'65101010'
10851	b'87101010'	b'87101010'
264	b'18101010'	b'18101010'
11487	b'20101010'	b'20101010'
8937	b'89101010'	b'89101010'
1893	b'3871010'	b'3871010'
8077	b'2831010'	b'2831010'
9408	b'40101010'	b'40101010'
3090	b'10101010'	b'10101010'
10737	b'87101010'	b'87101010'
3541	b'55101010'	b'55101010'
7257	b'21101010'	b'21101010'
12948	b'56101010'	b'56101010'
5495	b'10101010'	b'10101010'
10081	b'2551010'	b'2551010'
7142	b'97101010'	b'97101010'
4125	b'15101010'	b'15101010'
5660	b'310101010'	b'310101010'
8227	b'114610'	b'114610'
6859	b'1301010'	b'1301010'
3043	b'20101010'	b'20101010'
10878	b'1201010'	b'1201010'
5307	b'40101010'	b'40101010'
3472	b'310101010'	b'310101010'
4211	b'15101010'	b'15101010'
4001	b'210101010'	b'210101010'
2028	b'33101010'	b'33101010'
4795	b'1021010'	b'1021010'
10680	b'45101010'	b'45101010'
10936	b'17101010'	b'1751010'
367	b'21101010'	b'21101010'
5988	b'810101010'	b'810101010'
11568	b'14101010'	b'14101010'
8443	b'19101010'	b'19101010'
3846	b'1211010'	b'1211010'
7125	b'35101010'	b'35101010'
6320	b'99101010'	b'99101010'
5818	b'1571010'	b'1571010'
6025	b'13101010'	b'19101010'
8726	b'58101010'	b'58101010'
3231	b'1631010'	b'1631010'
7084	b'610101010'	b'610101010'
1174	b'19101010'	b'19101010'
4431	b'710101010'	b'710101010'
5077	b'84101010'	b'84101010'
12300	b'42101010'	b'42101010'
12115	b'1011010'	b'1011010'
296	b'510101010'	b'55101010'
436	b'310101010'	b'710101010'
1276	b'25101010'	b'25101010'
12719	b'62101010'	b'62101010'
3921	b'29101010'	b'2141010'
9062	b'64101010'	b'64101010'
5777	b'46101010'	b'46101010'
235	b'31101010'	b'31101010'
4272	b'1321010'	b'1321010'
4977	b'510101010'	b'510101010'
5472	b'28101010'	b'28101010'
9851	b'31101010'	b'31101010'
12721	b'15101010'	b'15101010'
9989	b'33101010'	b'33101010'
1012	b'12101010'	b'12101010'
10198	b'20101010'	b'20101010'
8620	b'44101010'	b'44101010'
8791	b'110101010'	b'110101010'
83	b'49101010'	b'49101010'
3185	b'24101010'	b'24101010'
6404	b'1511010'	b'1511010'
7504	b'310101010'	b'310101010'
2240	b'1761010'	b'1761010'
333	b'23101010'	b'210101010'
5893	b'210101010'	b'210101010'
3009	b'41101010'	b'41101010'
7180	b'1651010'	b'1561010'
7991	b'24101010'	b'24101010'
1544	b'11101010'	b'11101010'
295	b'20101010'	b'20101010'
5533	b'2211010'	b'2211010'
10082	b'410101010'	b'410101010'
1936	b'10101010'	b'10101010'
9403	b'14101010'	b'14101010'
11574	b'49101010'	b'49101010'
9233	b'53101010'	b'53101010'
2099	b'14101010'	b'14101010'
3479	b'5901010'	b'5901010'
3756	b'13101010'	b'13101010'
7631	b'30101010'	b'30101010'
11922	b'34101010'	b'34101010'
12610	b'75101010'	b'75101010'
3048	b'710101010'	b'710101010'
11198	b'33101010'	b'33101010'
7520	b'65101010'	b'65101010'
7605	b'410101010'	b'410101010'
557	b'29101010'	b'29101010'
11796	b'410101010'	b'410101010'
11843	b'110101010'	b'110101010'
3038	b'30101010'	b'30101010'
8940	b'610101010'	b'610101010'
1916	b'62101010'	b'62101010'
3092	b'10101010'	b'10101010'
944	b'35101010'	b'35101010'
3420	b'50101010'	b'50101010'
5810	b'310101010'	b'310101010'
6701	b'10101010'	b'10101010'
1450	b'610101010'	b'610101010'
8928	b'3731010'	b'3731010'
9292	b'1051010'	b'85101010'
5101	b'32101010'	b'32101010'
2508	b'1211010'	b'1211010'
11196	b'40101010'	b'40101010'
4498	b'810101010'	b'810101010'
9803	b'21101010'	b'21101010'
4516	b'12101010'	b'12101010'
9177	b'33101010'	b'33101010'
12118	b'1961010'	b'96101010'
2073	b'68101010'	b'68101010'
6247	b'210101010'	b'210101010'
6780	b'10101010'	b'10101010'
10640	b'510101010'	b'510101010'
7732	b'40101010'	b'40101010'
2053	b'23101010'	b'23101010'
9076	b'15101010'	b'15101010'
12033	b'43101010'	b'43101010'
89	b'210101010'	b'210101010'
9094	b'18101010'	b'18101010'
3601	b'57101010'	b'57101010'
9661	b'12101010'	b'12101010'
13033	b'27101010'	b'27101010'
3717	b'810101010'	b'810101010'
11958	b'310101010'	b'310101010'
9965	b'37101010'	b'37101010'
5131	b'610101010'	b'110101010'
1652	b'27101010'	b'27101010'
5611	b'110101010'	b'16101010'
6773	b'15101010'	b'15101010'
4257	b'2811010'	b'2811010'
12698	b'610101010'	b'610101010'
7734	b'1071010'	b'1071010'
1617	b'20101010'	b'20101010'
10042	b'510101010'	b'510101010'
2631	b'54101010'	b'54101010'
3778	b'91101010'	b'91101010'
8766	b'35101010'	b'35101010'
8881	b'86101010'	b'86101010'
4560	b'84101010'	b'98101010'
1657	b'1061010'	b'1061010'
5514	b'410101010'	b'410101010'
11178	b'16101010'	b'16101010'
10037	b'17101010'	b'17101010'
10254	b'1301010'	b'1301010'
4388	b'11101010'	b'11101010'
11728	b'210101010'	b'210101010'
6372	b'35101010'	b'35101010'
10375	b'57101010'	b'57101010'
306	b'13101010'	b'13101010'
11689	b'14101010'	b'14101010'
10026	b'384010'	b'184010'
8475	b'94101010'	b'94101010'
8816	b'57101010'	b'57101010'
12740	b'210101010'	b'210101010'
9462	b'18101010'	b'18101010'
6821	b'37101010'	b'37101010'
11293	b'610101010'	b'610101010'
5761	b'610101010'	b'610101010'
1203	b'14101010'	b'14101010'
4142	b'1371010'	b'1371010'
4736	b'610101010'	b'610101010'
417	b'910101010'	b'910101010'
722	b'65101010'	b'65101010'
12389	b'210101010'	b'210101010'
10840	b'25101010'	b'25101010'
5529	b'1231010'	b'1231010'
10372	b'310101010'	b'310101010'
1714	b'910101010'	b'910101010'
10265	b'27101010'	b'27101010'
2972	b'24101010'	b'24101010'
8250	b'3181010'	b'3181010'
2646	b'1751010'	b'1751010'
9621	b'910101010'	b'910101010'
5856	b'1431010'	b'1451010'
8319	b'1101010'	b'1101010'
10602	b'510101010'	b'510101010'
3317	b'3681010'	b'3681010'
2008	b'8211010'	b'8211010'
3324	b'40101010'	b'40101010'
4415	b'2151010'	b'2151010'
3788	b'26101010'	b'26101010'
3194	b'1361010'	b'1361010'
8883	b'94101010'	b'94101010'
6176	b'1251010'	b'1251010'
1874	b'39101010'	b'39101010'
6193	b'33101010'	b'33101010'
4015	b'35101010'	b'35101010'
5426	b'40101010'	b'40101010'
10291	b'68101010'	b'68101010'
12160	b'12101010'	b'12101010'
11295	b'5571010'	b'5571010'
8542	b'21101010'	b'21101010'
4488	b'26101010'	b'26101010'
688	b'18101010'	b'18101010'
4264	b'210101010'	b'210101010'
5933	b'310101010'	b'310101010'
7992	b'17101010'	b'1071010'
6166	b'19101010'	b'19101010'
11194	b'16101010'	b'16101010'
7260	b'1901010'	b'1901010'
7008	b'56101010'	b'56101010'
8818	b'1061010'	b'1061010'
2488	b'46101010'	b'46101010'
12133	b'44101010'	b'44101010'
8011	b'24101010'	b'24101010'
335	b'210101010'	b'210101010'
8451	b'27101010'	b'27101010'
2217	b'68101010'	b'68101010'
5349	b'57101010'	b'57101010'
7149	b'23101010'	b'23101010'
6014	b'98101010'	b'98101010'
12612	b'20101010'	b'20101010'
11682	b'54101010'	b'54101010'
11824	b'26101010'	b'26101010'
11131	b'47101010'	b'17101010'
12774	b'27101010'	b'27101010'
6981	b'21101010'	b'21101010'
5685	b'59101010'	b'59101010'
11706	b'12101010'	b'12101010'
2772	b'84101010'	b'34101010'
11354	b'1131010'	b'1131010'
1929	b'75101010'	b'15101010'
2756	b'68101010'	b'68101010'
2481	b'42101010'	b'42101010'
6128	b'36101010'	b'36101010'
11222	b'310101010'	b'310101010'
2550	b'17101010'	b'17101010'
12116	b'58101010'	b'58101010'
12768	b'2311010'	b'2311010'
11494	b'2521010'	b'2521010'
9760	b'910101010'	b'910101010'
11207	b'44101010'	b'44101010'
152	b'910101010'	b'910101010'
2968	b'1031010'	b'1031010'
9074	b'2931010'	b'2931010'
11953	b'98101010'	b'98101010'
7768	b'49101010'	b'49101010'
497	b'27101010'	b'27101010'
11871	b'22101010'	b'22101010'
390	b'27101010'	b'27101010'
7916	b'21101010'	b'21101010'
3629	b'43101010'	b'43101010'
2556	b'76101010'	b'710101010'
10668	b'48101010'	b'48101010'
3920	b'17101010'	b'17101010'
6549	b'98101010'	b'98101010'
6783	b'98101010'	b'98101010'
3913	b'910101010'	b'910101010'
11202	b'15101010'	b'15101010'
10978	b'3411010'	b'2271010'
6509	b'15101010'	b'15101010'
1993	b'25101010'	b'25101010'
7921	b'22101010'	b'22101010'
6197	b'64101010'	b'64101010'
1080	b'1611010'	b'1611010'
5127	b'1371010'	b'1371010'
5616	b'68101010'	b'68101010'
9674	b'510101010'	b'510101010'
6023	b'1301010'	b'1301010'
1375	b'43101010'	b'43101010'
11512	b'28101010'	b'28101010'
364	b'410101010'	b'410101010'
4960	b'410101010'	b'410101010'
4182	b'97101010'	b'97101010'
7527	b'82101010'	b'82101010'
11881	b'61101010'	b'61101010'
12457	b'12101010'	b'12101010'
6985	b'31101010'	b'31101010'
8429	b'12101010'	b'12101010'
2434	b'44101010'	b'44101010'
2671	b'15101010'	b'15101010'
1155	b'17101010'	b'17101010'
12557	b'17101010'	b'17101010'
12376	b'1961010'	b'1961010'
583	b'04101010'	b'64101010'
980	b'167710'	b'167710'
9957	b'2161010'	b'2161010'
6948	b'48101010'	b'48101010'
12653	b'1671010'	b'1671010'
8400	b'11101010'	b'11101010'
859	b'4991010'	b'7801010'
2775	b'15101010'	b'15101010'
1138	b'59101010'	b'59101010'
10304	b'16101010'	b'16101010'
4134	b'37101010'	b'71101010'
5277	b'49101010'	b'49101010'
2634	b'37101010'	b'37101010'
549	b'17101010'	b'17101010'
11015	b'1491010'	b'1491010'
5280	b'22101010'	b'22101010'
5069	b'19101010'	b'19101010'
3619	b'34101010'	b'34101010'
2221	b'73101010'	b'73101010'
6950	b'11101010'	b'11101010'
133	b'910101010'	b'910101010'
4198	b'16101010'	b'16101010'
138	b'18101010'	b'18101010'
2483	b'196110'	b'196110'
11326	b'1791010'	b'1791010'
403	b'39101010'	b'39101010'
12664	b'910101010'	b'910101010'
8378	b'18101010'	b'18101010'
11013	b'15101010'	b'15101010'
8575	b'110101010'	b'110101010'
10094	b'410101010'	b'410101010'
12674	b'24101010'	b'24101010'
11457	b'410101010'	b'410101010'
5232	b'15101010'	b'15101010'
11107	b'47101010'	b'47101010'
6134	b'33101010'	b'33101010'
6165	b'11101010'	b'11101010'
6374	b'61101010'	b'61101010'
5634	b'1061010'	b'1061010'
5429	b'27101010'	b'27101010'
3817	b'52101010'	b'52101010'
7972	b'23101010'	b'23101010'
1474	b'32101010'	b'32101010'
7004	b'22101010'	b'22101010'
11185	b'65101010'	b'65101010'
3167	b'110101010'	b'110101010'
11710	b'21101010'	b'21101010'
3748	b'15101010'	b'15101010'
2736	b'4461010'	b'46101010'
3330	b'28101010'	b'28101010'
3435	b'96101010'	b'96101010'
772	b'210101010'	b'510101010'
566	b'50101010'	b'50101010'
7649	b'3181010'	b'3181010'
2963	b'210101010'	b'210101010'
8781	b'14101010'	b'14101010'
2470	b'36101010'	b'35101010'
695	b'5431010'	b'5431010'
8932	b'57101010'	b'57101010'
12855	b'18101010'	b'18101010'
3302	b'710101010'	b'710101010'
4451	b'210101010'	b'210101010'
3265	b'1521010'	b'1521010'
458	b'13101010'	b'13101010'
12234	b'61101010'	b'61101010'
2873	b'30101010'	b'30101010'
7079	b'410101010'	b'410101010'
4114	b'10101010'	b'10101010'
8535	b'69101010'	b'69101010'
9695	b'36101010'	b'36101010'
11224	b'1910010'	b'193010'
5507	b'75101010'	b'75101010'
9176	b'210101010'	b'210101010'
12975	b'40101010'	b'40101010'
7948	b'16101010'	b'16101010'
7037	b'76101010'	b'76101010'
2239	b'6661010'	b'1661010'
6868	b'210101010'	b'210101010'
1011	b'910101010'	b'910101010'
6462	b'75101010'	b'75101010'
9696	b'11101010'	b'11101010'
2257	b'310101010'	b'31101010'
1117	b'20101010'	b'20101010'
