ID	prediction	label
9929	b'49101010'	b'49101010'
8247	b'77101010'	b'77101010'
6087	b'33101010'	b'33101010'
6447	b'310101010'	b'310101010'
6399	b'8161010'	b'8161010'
13061	b'6341010'	b'6341010'
10040	b'16101010'	b'16101010'
4608	b'86101010'	b'86101010'
9006	b'28101010'	b'2891010'
10028	b'39101010'	b'39101010'
4465	b'210101010'	b'210101010'
4531	b'32101010'	b'32101010'
9653	b'17101010'	b'17101010'
10833	b'18101010'	b'18101010'
1553	b'18101010'	b'18101010'
11674	b'16101010'	b'16101010'
6247	b'210101010'	b'210101010'
12984	b'10101010'	b'10101010'
4211	b'45101010'	b'15101010'
3589	b'210101010'	b'210101010'
3188	b'1251010'	b'1251010'
3602	b'8341010'	b'83101010'
10639	b'22101010'	b'210101010'
3632	b'48101010'	b'48101010'
8706	b'1151010'	b'1151010'
1894	b'1211010'	b'1211010'
924	b'2141010'	b'2141010'
11789	b'46101010'	b'46101010'
5030	b'3001010'	b'3001010'
9558	b'42101010'	b'42101010'
10043	b'1101010'	b'1101010'
11942	b'15101010'	b'15101010'
6822	b'13101010'	b'15101010'
4036	b'12101010'	b'12101010'
7165	b'1221010'	b'1221010'
12888	b'1641010'	b'1641010'
5956	b'37101010'	b'37101010'
12087	b'8951010'	b'8951010'
6609	b'1891010'	b'1891010'
6222	b'17101010'	b'17101010'
4429	b'46101010'	b'46101010'
11290	b'81101010'	b'84101010'
4736	b'610101010'	b'610101010'
10354	b'2031010'	b'2031010'
7907	b'43101010'	b'43101010'
10063	b'29101010'	b'29101010'
4283	b'91101010'	b'91101010'
2682	b'13101010'	b'13101010'
2787	b'1701010'	b'1101010'
10694	b'1261010'	b'1251010'
4437	b'40101010'	b'40101010'
10870	b'24101010'	b'24101010'
9157	b'710101010'	b'710101010'
6353	b'22101010'	b'22101010'
4686	b'89101010'	b'89101010'
10814	b'37101010'	b'37101010'
9203	b'34101010'	b'34101010'
9145	b'210101010'	b'210101010'
6790	b'56101010'	b'56101010'
1751	b'86101010'	b'86101010'
157	b'610101010'	b'610101010'
2788	b'10101010'	b'10101010'
8811	b'66101010'	b'62101010'
4169	b'510101010'	b'510101010'
7	b'1831010'	b'1831010'
8190	b'1221010'	b'1221010'
5441	b'50101010'	b'50101010'
12426	b'31101010'	b'31101010'
2397	b'14101010'	b'14101010'
12274	b'35101010'	b'35101010'
6075	b'13101010'	b'13101010'
9174	b'13101010'	b'13101010'
7022	b'35101010'	b'35101010'
10550	b'33101010'	b'33101010'
7213	b'1421010'	b'1421010'
7509	b'410101010'	b'410101010'
8296	b'810101010'	b'810101010'
8127	b'44101010'	b'44101010'
10137	b'32101010'	b'32101010'
2869	b'18101010'	b'18101010'
104	b'110101010'	b'110101010'
666	b'710101010'	b'710101010'
7039	b'67101010'	b'67101010'
3432	b'510101010'	b'510101010'
2797	b'210101010'	b'210101010'
7323	b'610101010'	b'610101010'
6039	b'14101010'	b'14101010'
573	b'30101010'	b'30101010'
3868	b'11101010'	b'11101010'
6128	b'36101010'	b'36101010'
7282	b'10101010'	b'10101010'
9032	b'3601010'	b'3601010'
7843	b'610101010'	b'610101010'
2322	b'97101010'	b'97101010'
1052	b'43101010'	b'43101010'
4602	b'56101010'	b'56101010'
5888	b'10101010'	b'10101010'
3174	b'10101010'	b'10101010'
4167	b'10101010'	b'10101010'
11713	b'19101010'	b'19101010'
9556	b'2521010'	b'2521010'
702	b'22101010'	b'27101010'
4394	b'92101010'	b'92101010'
7320	b'48101010'	b'48101010'
3361	b'10101010'	b'10101010'
11923	b'82101010'	b'82101010'
2709	b'58101010'	b'58101010'
10807	b'26101010'	b'26101010'
7761	b'80101010'	b'80101010'
10520	b'74101010'	b'74101010'
6467	b'16101010'	b'16101010'
11776	b'310101010'	b'310101010'
6987	b'1471010'	b'1471010'
10169	b'1971010'	b'1971010'
4499	b'88101010'	b'88101010'
3759	b'10101010'	b'10101010'
5461	b'38101010'	b'38101010'
4266	b'3701010'	b'3701010'
5679	b'11101010'	b'11101010'
7542	b'29101010'	b'29101010'
8220	b'16101010'	b'16101010'
3137	b'57101010'	b'57101010'
4135	b'5791010'	b'5791010'
8208	b'1121010'	b'1121010'
4508	b'110101010'	b'110101010'
7391	b'15101010'	b'15101010'
8484	b'54101010'	b'54101010'
6720	b'210101010'	b'210101010'
4020	b'19101010'	b'19101010'
8415	b'114010'	b'114010'
8632	b'1451010'	b'1451010'
9144	b'2001010'	b'2001010'
2126	b'16101010'	b'16101010'
5445	b'1651010'	b'1651010'
1055	b'36101010'	b'30101010'
10543	b'38101010'	b'38101010'
6366	b'82101010'	b'82101010'
1658	b'8801010'	b'310101010'
2179	b'41101010'	b'43101010'
8052	b'4131010'	b'4131010'
4129	b'80101010'	b'80101010'
425	b'17101010'	b'17101010'
4830	b'51101010'	b'51101010'
10070	b'4731010'	b'4731010'
6398	b'22101010'	b'22101010'
45	b'17101010'	b'17101010'
7591	b'24101010'	b'24101010'
12288	b'38101010'	b'38101010'
8954	b'610101010'	b'610101010'
574	b'90101010'	b'90101010'
3959	b'40101010'	b'10101010'
6274	b'10101010'	b'110101010'
6261	b'60101010'	b'40101010'
12241	b'53101010'	b'53101010'
6688	b'52101010'	b'52101010'
413	b'11101010'	b'11101010'
7381	b'23101010'	b'23101010'
10957	b'35101010'	b'35101010'
11704	b'33101010'	b'33101010'
9234	b'10101010'	b'10101010'
7214	b'80101010'	b'80101010'
6145	b'57101010'	b'57101010'
11668	b'32101010'	b'32101010'
2861	b'87101010'	b'17101010'
6828	b'24101010'	b'24101010'
11281	b'10101010'	b'11101010'
9867	b'16101010'	b'16101010'
10319	b'49101010'	b'49101010'
515	b'1851010'	b'1851010'
6477	b'3281010'	b'3281010'
11843	b'110101010'	b'110101010'
5019	b'28101010'	b'28101010'
4323	b'50101010'	b'50101010'
1383	b'710101010'	b'710101010'
7564	b'2761010'	b'2761010'
418	b'3611010'	b'3611010'
10401	b'27101010'	b'27101010'
12040	b'32101010'	b'52101010'
5023	b'29101010'	b'29101010'
9048	b'32101010'	b'32101010'
7717	b'1061010'	b'1061010'
4199	b'60101010'	b'69101010'
7197	b'310101010'	b'310101010'
6847	b'84101010'	b'44101010'
8435	b'16101010'	b'16101010'
3333	b'34101010'	b'34101010'
11524	b'5551010'	b'5551010'
9666	b'810101010'	b'810101010'
12232	b'2271010'	b'2271010'
2748	b'12101010'	b'12101010'
13022	b'90101010'	b'90101010'
185	b'210101010'	b'210101010'
12317	b'186010'	b'186010'
13016	b'15101010'	b'15101010'
8413	b'22101010'	b'22101010'
3400	b'37101010'	b'27101010'
9529	b'20101010'	b'20101010'
933	b'710101010'	b'710101010'
12254	b'910101010'	b'910101010'
6489	b'10101010'	b'010101010'
11773	b'1431010'	b'1431010'
2052	b'59101010'	b'59101010'
1355	b'21101010'	b'21101010'
6230	b'24101010'	b'24101010'
8353	b'24101010'	b'24101010'
3973	b'80101010'	b'86101010'
4637	b'97101010'	b'97101010'
850	b'910101010'	b'910101010'
8262	b'11101010'	b'11101010'
10728	b'61101010'	b'61101010'
4071	b'10101010'	b'10101010'
11333	b'710101010'	b'710101010'
12415	b'71101010'	b'71101010'
6694	b'35101010'	b'35101010'
10682	b'2531010'	b'2531010'
1120	b'119510'	b'119510'
2946	b'56101010'	b'56101010'
10367	b'25101010'	b'210101010'
11690	b'14101010'	b'14101010'
10919	b'11101010'	b'17101010'
5028	b'31101010'	b'31101010'
6849	b'54101010'	b'58101010'
2251	b'21101010'	b'21101010'
9014	b'19101010'	b'19101010'
9094	b'18101010'	b'18101010'
7975	b'84101010'	b'84101010'
11711	b'74101010'	b'74101010'
540	b'55101010'	b'55101010'
7522	b'1401010'	b'1401010'
3365	b'11101010'	b'18101010'
7660	b'28101010'	b'28101010'
3410	b'19101010'	b'19101010'
9589	b'1211010'	b'1211010'
12036	b'20101010'	b'20101010'
788	b'75101010'	b'75101010'
5379	b'91101010'	b'91101010'
1577	b'10101010'	b'10101010'
6452	b'37101010'	b'37101010'
5492	b'36101010'	b'36101010'
4721	b'910101010'	b'910101010'
74	b'67101010'	b'67101010'
4464	b'310101010'	b'310101010'
5226	b'81101010'	b'81101010'
8466	b'70101010'	b'70101010'
11375	b'4051010'	b'4081010'
12945	b'44101010'	b'44101010'
7411	b'1151010'	b'15101010'
1694	b'57101010'	b'67101010'
3317	b'3681010'	b'3681010'
12365	b'7511010'	b'75101010'
1918	b'51101010'	b'51101010'
9067	b'510101010'	b'510101010'
11936	b'28101010'	b'28101010'
4908	b'50101010'	b'50101010'
6670	b'30101010'	b'30101010'
70	b'40101010'	b'20101010'
10241	b'1821010'	b'1821010'
4540	b'610101010'	b'610101010'
10579	b'210101010'	b'210101010'
8440	b'63101010'	b'63101010'
4166	b'6551010'	b'6531010'
4138	b'55101010'	b'55101010'
9414	b'92101010'	b'30101010'
8523	b'44101010'	b'410101010'
306	b'13101010'	b'13101010'
10115	b'810101010'	b'810101010'
10600	b'1101010'	b'1101010'
5957	b'710101010'	b'710101010'
4896	b'51101010'	b'51101010'
12217	b'81101010'	b'81101010'
6709	b'610101010'	b'610101010'
6856	b'88101010'	b'88101010'
864	b'510101010'	b'510101010'
2764	b'27101010'	b'22101010'
12015	b'56101010'	b'56101010'
8502	b'4701010'	b'4701010'
726	b'22101010'	b'22101010'
3997	b'78101010'	b'78101010'
11970	b'25101010'	b'25101010'
7344	b'12101010'	b'12101010'
8442	b'10101010'	b'10101010'
3849	b'32101010'	b'32101010'
621	b'21101010'	b'21101010'
6001	b'2721010'	b'2721010'
2518	b'8001010'	b'86101010'
1910	b'64101010'	b'64101010'
4034	b'11101010'	b'110101010'
6648	b'1321010'	b'1321010'
11172	b'21101010'	b'21101010'
11383	b'210101010'	b'710101010'
6391	b'54101010'	b'54101010'
12962	b'45101010'	b'46101010'
11594	b'31101010'	b'31101010'
10447	b'1031010'	b'1031010'
1730	b'32101010'	b'32101010'
1964	b'32101010'	b'32101010'
1110	b'30101010'	b'30101010'
6891	b'82101010'	b'82101010'
6855	b'24101010'	b'34101010'
484	b'410101010'	b'410101010'
11557	b'34101010'	b'34101010'
12546	b'59101010'	b'59101010'
4450	b'12101010'	b'12101010'
10794	b'84101010'	b'84101010'
4227	b'510101010'	b'510101010'
10720	b'1271010'	b'1271010'
8202	b'310101010'	b'310101010'
5234	b'21101010'	b'210101010'
9600	b'1141010'	b'1741010'
420	b'2001010'	b'2081010'
10641	b'110101010'	b'510101010'
3125	b'15101010'	b'15101010'
8064	b'98101010'	b'98101010'
7017	b'810101010'	b'810101010'
12864	b'510101010'	b'510101010'
10747	b'54101010'	b'54101010'
638	b'66101010'	b'610101010'
6958	b'810101010'	b'810101010'
1933	b'25101010'	b'25101010'
10535	b'410101010'	b'410101010'
8748	b'310101010'	b'310101010'
2268	b'10101010'	b'10101010'
4767	b'1311010'	b'1311010'
446	b'18101010'	b'18101010'
8969	b'10101010'	b'10101010'
1173	b'27101010'	b'27101010'
9944	b'27101010'	b'27101010'
6597	b'8431010'	b'8431010'
11521	b'25101010'	b'25101010'
8760	b'210101010'	b'210101010'
8704	b'21101010'	b'21101010'
1782	b'50101010'	b'50101010'
9286	b'20101010'	b'20101010'
789	b'13101010'	b'13101010'
11329	b'24101010'	b'24101010'
7908	b'84101010'	b'84101010'
3343	b'16101010'	b'16101010'
11953	b'98101010'	b'98101010'
1075	b'910101010'	b'910101010'
11680	b'22101010'	b'22101010'
7817	b'810101010'	b'810101010'
10730	b'510101010'	b'510101010'
9640	b'61101010'	b'61101010'
11874	b'310101010'	b'310101010'
7290	b'310101010'	b'310101010'
2156	b'17101010'	b'17101010'
12934	b'10101010'	b'10101010'
11395	b'16101010'	b'16101010'
8200	b'91101010'	b'91101010'
721	b'49101010'	b'49101010'
10874	b'67101010'	b'67101010'
1632	b'1621010'	b'1621010'
9880	b'55101010'	b'55101010'
10326	b'25101010'	b'25101010'
9466	b'44101010'	b'14101010'
6591	b'64101010'	b'64101010'
5824	b'154010'	b'1501010'
11644	b'30101010'	b'30101010'
8889	b'44101010'	b'44101010'
6610	b'28101010'	b'28101010'
7743	b'31101010'	b'31101010'
11897	b'26101010'	b'26101010'
5827	b'73101010'	b'73101010'
4986	b'54101010'	b'54101010'
10994	b'26101010'	b'26101010'
4968	b'110101010'	b'110101010'
12960	b'10101010'	b'10101010'
8675	b'13101010'	b'13101010'
3698	b'36101010'	b'36101010'
4424	b'46101010'	b'46101010'
1740	b'17101010'	b'17101010'
8500	b'17101010'	b'17101010'
12350	b'65101010'	b'65101010'
12552	b'86101010'	b'86101010'
676	b'1101010'	b'14101010'
132	b'36101010'	b'36101010'
8866	b'10101010'	b'10101010'
4846	b'92101010'	b'92101010'
10583	b'21101010'	b'21101010'
100	b'61101010'	b'61101010'
2112	b'73101010'	b'73101010'
4571	b'14101010'	b'14101010'
10257	b'46101010'	b'46101010'
4322	b'22101010'	b'22101010'
12490	b'9051010'	b'9061010'
12182	b'610101010'	b'610101010'
717	b'29101010'	b'29101010'
4270	b'34101010'	b'34101010'
12153	b'27101010'	b'47101010'
8588	b'79101010'	b'79101010'
500	b'22101010'	b'22101010'
12729	b'19101010'	b'93101010'
11836	b'40101010'	b'40101010'
3012	b'20101010'	b'30101010'
5673	b'910101010'	b'910101010'
9362	b'37101010'	b'37101010'
12058	b'21101010'	b'21101010'
8077	b'2431010'	b'2831010'
12936	b'910101010'	b'910101010'
9607	b'22101010'	b'22101010'
2666	b'57101010'	b'57101010'
6999	b'61101010'	b'61101010'
12489	b'1141010'	b'1141010'
3506	b'46101010'	b'46101010'
5771	b'51101010'	b'51101010'
10432	b'24101010'	b'24101010'
4875	b'12101010'	b'12101010'
4143	b'22101010'	b'22101010'
9159	b'14101010'	b'14101010'
11396	b'83101010'	b'83101010'
9698	b'25101010'	b'25101010'
5528	b'210101010'	b'210101010'
7254	b'89101010'	b'89101010'
1224	b'56101010'	b'510101010'
10918	b'13101010'	b'13101010'
874	b'46101010'	b'46101010'
12712	b'37101010'	b'37101010'
3203	b'710101010'	b'710101010'
10030	b'50101010'	b'50101010'
8004	b'31101010'	b'31101010'
11997	b'31101010'	b'31101010'
6996	b'41101010'	b'41101010'
2451	b'710101010'	b'710101010'
4838	b'53101010'	b'53101010'
12235	b'22101010'	b'22101010'
2741	b'1251010'	b'1251010'
1086	b'1061010'	b'1061010'
7419	b'61101010'	b'61101010'
2977	b'78101010'	b'78101010'
5101	b'32101010'	b'32101010'
5337	b'72101010'	b'72101010'
9424	b'310101010'	b'310101010'
10941	b'17101010'	b'17101010'
2739	b'39101010'	b'39101010'
1030	b'25101010'	b'25101010'
6915	b'2591010'	b'2591010'
1885	b'17101010'	b'710101010'
8731	b'810101010'	b'810101010'
3241	b'64101010'	b'64101010'
12773	b'310101010'	b'310101010'
2586	b'2031010'	b'2031010'
9052	b'10101010'	b'10101010'
5296	b'22101010'	b'210101010'
1681	b'1191010'	b'1191010'
5390	b'10101010'	b'10101010'
3750	b'53101010'	b'53101010'
10561	b'72101010'	b'72101010'
2589	b'40101010'	b'40101010'
269	b'510101010'	b'510101010'
7554	b'19101010'	b'19101010'
12980	b'17101010'	b'110101010'
9882	b'14101010'	b'14101010'
6283	b'1011010'	b'1011010'
8281	b'22101010'	b'22101010'
4275	b'5141010'	b'1141010'
11840	b'27101010'	b'27101010'
2171	b'12101010'	b'12101010'
8530	b'12101010'	b'12101010'
4085	b'15101010'	b'15101010'
7626	b'42101010'	b'42101010'
2104	b'34101010'	b'34101010'
2363	b'2341010'	b'2341010'
5463	b'117110'	b'117110'
12029	b'27101010'	b'27101010'
6106	b'610101010'	b'610101010'
2560	b'610101010'	b'610101010'
3826	b'96101010'	b'96101010'
11971	b'51101010'	b'51101010'
7115	b'1041010'	b'1041010'
1060	b'2081010'	b'2081010'
5527	b'49101010'	b'44101010'
11289	b'70101010'	b'70101010'
7177	b'91101010'	b'91101010'
3554	b'12101010'	b'12101010'
10945	b'73101010'	b'73101010'
3383	b'11101010'	b'11101010'
11004	b'22101010'	b'22101010'
3571	b'510101010'	b'510101010'
2795	b'68101010'	b'68101010'
10214	b'310101010'	b'310101010'
6025	b'13101010'	b'19101010'
5525	b'110101010'	b'110101010'
3682	b'89101010'	b'89101010'
7080	b'15101010'	b'510101010'
6070	b'14101010'	b'14101010'
2736	b'4661010'	b'46101010'
6912	b'710101010'	b'710101010'
2816	b'65101010'	b'65101010'
5205	b'410101010'	b'410101010'
3035	b'41101010'	b'41101010'
1980	b'1641010'	b'1641010'
1943	b'14101010'	b'14101010'
5876	b'87101010'	b'87101010'
10448	b'71101010'	b'71101010'
12616	b'1171010'	b'1171010'
4134	b'47101010'	b'71101010'
7179	b'18101010'	b'18101010'
11332	b'59101010'	b'59101010'
2547	b'12101010'	b'12101010'
881	b'50101010'	b'50101010'
11842	b'46101010'	b'410101010'
8340	b'1241010'	b'1241010'
7257	b'21101010'	b'21101010'
10974	b'21101010'	b'23101010'
2369	b'10101010'	b'16101010'
9227	b'31101010'	b'310101010'
7798	b'10101010'	b'16101010'
8726	b'58101010'	b'58101010'
11442	b'45101010'	b'45101010'
8360	b'1141010'	b'1141010'
3245	b'64101010'	b'64101010'
8086	b'12101010'	b'12101010'
12109	b'27101010'	b'27101010'
3166	b'110101010'	b'110101010'
11919	b'9971010'	b'9971010'
2232	b'76101010'	b'710101010'
9917	b'7801010'	b'7801010'
3579	b'51101010'	b'51101010'
12071	b'11101010'	b'11101010'
8499	b'25101010'	b'410101010'
5544	b'16101010'	b'10101010'
8606	b'20101010'	b'20101010'
8662	b'22101010'	b'22101010'
248	b'5421010'	b'3421010'
124	b'76101010'	b'76101010'
1471	b'60101010'	b'60101010'
2076	b'35101010'	b'35101010'
12996	b'12101010'	b'12101010'
1517	b'310101010'	b'310101010'
10713	b'77101010'	b'1791010'
10607	b'40101010'	b'40101010'
3604	b'60101010'	b'60101010'
5148	b'22101010'	b'22101010'
6236	b'9011010'	b'90101010'
11341	b'22101010'	b'22101010'
6138	b'2371010'	b'2371010'
9339	b'510101010'	b'510101010'
6631	b'99101010'	b'99101010'
7395	b'24101010'	b'1241010'
8315	b'210101010'	b'25101010'
7459	b'710101010'	b'710101010'
4803	b'14101010'	b'14101010'
9754	b'10101010'	b'10101010'
660	b'51101010'	b'31101010'
4046	b'43101010'	b'41101010'
7410	b'120910'	b'120910'
8681	b'1481010'	b'1481010'
11517	b'610101010'	b'610101010'
8455	b'40101010'	b'40101010'
5087	b'3201010'	b'3201010'
4901	b'18101010'	b'18101010'
3565	b'4501010'	b'4501010'
5047	b'1021010'	b'1021010'
9700	b'04101010'	b'04101010'
8182	b'35101010'	b'35101010'
11796	b'410101010'	b'410101010'
9080	b'2341010'	b'2441010'
7246	b'28101010'	b'28101010'
12567	b'25101010'	b'25101010'
2337	b'84101010'	b'81101010'
10474	b'17101010'	b'17101010'
4180	b'1121010'	b'1121010'
11895	b'14101010'	b'14101010'
2757	b'1351010'	b'1351010'
2783	b'4751010'	b'4751010'
4171	b'24101010'	b'24101010'
9458	b'12101010'	b'12101010'
3099	b'66101010'	b'66101010'
11518	b'66101010'	b'76101010'
1460	b'28101010'	b'28101010'
2865	b'210101010'	b'210101010'
4059	b'410101010'	b'410101010'
1156	b'51101010'	b'51101010'
1413	b'29101010'	b'29101010'
1269	b'42101010'	b'42101010'
6126	b'310101010'	b'310101010'
7842	b'29101010'	b'19101010'
7552	b'22101010'	b'22101010'
9774	b'2561010'	b'2561010'
1474	b'32101010'	b'32101010'
2144	b'4791010'	b'1791010'
6412	b'310101010'	b'310101010'
6372	b'35101010'	b'35101010'
6325	b'64101010'	b'64101010'
1660	b'65101010'	b'65101010'
3968	b'610101010'	b'610101010'
6558	b'510101010'	b'510101010'
533	b'60101010'	b'60101010'
2952	b'77101010'	b'77101010'
4513	b'410101010'	b'410101010'
11616	b'58101010'	b'58101010'
9074	b'23101010'	b'2931010'
2318	b'193410'	b'193410'
8197	b'51101010'	b'31101010'
3790	b'90101010'	b'90101010'
12386	b'13101010'	b'1341010'
3094	b'7251010'	b'7251010'
2737	b'1611010'	b'1611010'
3133	b'32101010'	b'32101010'
2115	b'27101010'	b'27101010'
9567	b'15101010'	b'15101010'
4182	b'97101010'	b'97101010'
9211	b'21101010'	b'21101010'
11133	b'68101010'	b'68101010'
5794	b'410101010'	b'410101010'
326	b'15101010'	b'15101010'
6086	b'1551010'	b'1551010'
611	b'17101010'	b'19101010'
9518	b'95101010'	b'35101010'
668	b'34101010'	b'34101010'
9452	b'910101010'	b'910101010'
2844	b'310101010'	b'310101010'
8820	b'74101010'	b'74101010'
514	b'19101010'	b'19101010'
3201	b'410101010'	b'410101010'
2671	b'15101010'	b'15101010'
247	b'310101010'	b'310101010'
8515	b'83101010'	b'83101010'
5310	b'17101010'	b'17101010'
12041	b'26101010'	b'26101010'
3912	b'910101010'	b'910101010'
1374	b'1701010'	b'1701010'
1189	b'30101010'	b'30101010'
6743	b'13101010'	b'13101010'
6159	b'1061010'	b'1061010'
12251	b'210101010'	b'210101010'
5099	b'210101010'	b'210101010'
6425	b'4991010'	b'4991010'
2060	b'32101010'	b'32101010'
8350	b'610101010'	b'610101010'
12063	b'58101010'	b'58101010'
568	b'25101010'	b'25101010'
2053	b'23101010'	b'23101010'
7819	b'15101010'	b'110101010'
8891	b'24101010'	b'24101010'
3780	b'31101010'	b'37101010'
1037	b'21101010'	b'21101010'
7577	b'16101010'	b'16101010'
5065	b'1031010'	b'1031010'
12557	b'17101010'	b'17101010'
311	b'26101010'	b'26101010'
4713	b'25101010'	b'25101010'
4502	b'99101010'	b'99101010'
5643	b'56101010'	b'56101010'
12781	b'27101010'	b'27101010'
12919	b'52101010'	b'59101010'
845	b'26101010'	b'20101010'
889	b'15101010'	b'15101010'
3595	b'82101010'	b'82101010'
12899	b'2531010'	b'23101010'
11159	b'3551010'	b'3551010'
6736	b'1371010'	b'1371010'
10213	b'15101010'	b'510101010'
8912	b'4571010'	b'4571010'
9311	b'3521010'	b'3521010'
4554	b'25101010'	b'25101010'
8968	b'1181010'	b'1181010'
746	b'51101010'	b'51101010'
9354	b'810101010'	b'610101010'
3621	b'17101010'	b'17101010'
8237	b'79101010'	b'79101010'
3747	b'310101010'	b'210101010'
6217	b'14101010'	b'14101010'
4831	b'17101010'	b'710101010'
6550	b'8401010'	b'8401010'
5358	b'99101010'	b'910101010'
9878	b'16101010'	b'610101010'
3929	b'210101010'	b'210101010'
2959	b'12101010'	b'12101010'
4201	b'3941010'	b'3941010'
315	b'20101010'	b'20101010'
7001	b'16101010'	b'16101010'
3667	b'1571010'	b'1571010'
3538	b'910101010'	b'910101010'
3504	b'56101010'	b'56101010'
12612	b'20101010'	b'20101010'
1768	b'18101010'	b'18101010'
10345	b'10101010'	b'10101010'
3580	b'86101010'	b'86101010'
11248	b'310101010'	b'310101010'
5548	b'2251010'	b'2251010'
2771	b'10101010'	b'10101010'
4210	b'12101010'	b'12101010'
3590	b'16101010'	b'16101010'
2526	b'30101010'	b'30101010'
11483	b'2251010'	b'2281010'
12172	b'3051010'	b'3051010'
1589	b'47101010'	b'47101010'
9785	b'51101010'	b'51101010'
8459	b'6191010'	b'6191010'
9172	b'4101010'	b'4101010'
3639	b'610101010'	b'610101010'
12487	b'41101010'	b'41101010'
9117	b'1201010'	b'1201010'
5435	b'12101010'	b'12101010'
6069	b'1241010'	b'1241010'
235	b'31101010'	b'31101010'
11924	b'46101010'	b'46101010'
3235	b'43101010'	b'43101010'
12433	b'50101010'	b'50101010'
2389	b'15101010'	b'15101010'
4980	b'48101010'	b'48101010'
196	b'2161010'	b'2161010'
4146	b'610101010'	b'610101010'
273	b'510101010'	b'510101010'
1287	b'1481010'	b'1481010'
2817	b'6161010'	b'6161010'
6779	b'47101010'	b'47101010'
5372	b'610101010'	b'610101010'
7062	b'44101010'	b'44101010'
4859	b'310101010'	b'310101010'
11185	b'65101010'	b'65101010'
63	b'17101010'	b'17101010'
8639	b'3031010'	b'3031010'
6715	b'25101010'	b'25101010'
2324	b'75101010'	b'75101010'
5939	b'810101010'	b'810101010'
6484	b'1551010'	b'1551010'
5744	b'99101010'	b'99101010'
11448	b'17101010'	b'17101010'
8684	b'42101010'	b'42101010'
507	b'39101010'	b'39101010'
7877	b'20101010'	b'20101010'
7209	b'98101010'	b'98101010'
9524	b'34101010'	b'34101010'
9039	b'24101010'	b'94101010'
4739	b'16101010'	b'16101010'
6954	b'71101010'	b'71101010'
550	b'3201010'	b'3201010'
7402	b'710101010'	b'710101010'
4496	b'30101010'	b'30101010'
10536	b'32101010'	b'32101010'
2601	b'18101010'	b'18101010'
2177	b'35101010'	b'3511010'
12115	b'1011010'	b'1011010'
9546	b'110101010'	b'14101010'
5722	b'1271010'	b'1271010'
5159	b'66101010'	b'66101010'
6479	b'10101010'	b'10101010'
6187	b'5101010'	b'5101010'
10223	b'24101010'	b'24101010'
10379	b'25101010'	b'25101010'
5691	b'1101010'	b'1101010'
762	b'192410'	b'192410'
2622	b'26101010'	b'26101010'
6094	b'2791010'	b'2791010'
9663	b'910101010'	b'910101010'
9900	b'13101010'	b'13101010'
3151	b'15101010'	b'15101010'
6685	b'37101010'	b'14101010'
7151	b'22101010'	b'22101010'
4668	b'27101010'	b'27101010'
8665	b'26101010'	b'24101010'
3983	b'18101010'	b'18101010'
7370	b'14101010'	b'14101010'
2444	b'2451010'	b'2451010'
7595	b'33101010'	b'33101010'
7079	b'410101010'	b'410101010'
11074	b'19101010'	b'19101010'
10896	b'210101010'	b'210101010'
6444	b'95101010'	b'35101010'
802	b'28101010'	b'28101010'
4641	b'83101010'	b'83101010'
7456	b'3631010'	b'3631010'
11576	b'10101010'	b'10101010'
8070	b'67101010'	b'1201010'
1596	b'491110'	b'494110'
2661	b'85101010'	b'85101010'
3938	b'67101010'	b'67101010'
2842	b'1291010'	b'4291010'
7058	b'10101010'	b'10101010'
2439	b'37101010'	b'37101010'
8893	b'1421010'	b'1421010'
6793	b'15101010'	b'15101010'
2767	b'15101010'	b'15101010'
9926	b'18101010'	b'18101010'
8472	b'110101010'	b'110101010'
2493	b'86101010'	b'86101010'
4354	b'16101010'	b'16101010'
7549	b'27101010'	b'27101010'
10903	b'3031010'	b'3631010'
1550	b'2111010'	b'2181010'
5331	b'16101010'	b'16101010'
3353	b'34101010'	b'34101010'
10674	b'67101010'	b'67101010'
5962	b'75101010'	b'75101010'
11355	b'37101010'	b'37101010'
7943	b'1001010'	b'1001010'
1634	b'31101010'	b'31101010'
7416	b'210101010'	b'210101010'
8467	b'14101010'	b'14101010'
9712	b'74101010'	b'74101010'
820	b'88101010'	b'88101010'
6528	b'27101010'	b'27101010'
396	b'30101010'	b'30101010'
7914	b'6041010'	b'6041010'
2207	b'62101010'	b'62101010'
5217	b'32101010'	b'32101010'
8026	b'57101010'	b'57101010'
11941	b'48101010'	b'48101010'
10206	b'20101010'	b'20101010'
1522	b'17101010'	b'17101010'
8061	b'11101010'	b'11101010'
6318	b'1281010'	b'1281010'
7203	b'18101010'	b'18101010'
2686	b'72101010'	b'72101010'
5708	b'54101010'	b'54101010'
5583	b'21101010'	b'210101010'
7686	b'22101010'	b'22101010'
3893	b'26101010'	b'26101010'
8788	b'4301010'	b'4311010'
10207	b'29101010'	b'29101010'
5063	b'40101010'	b'40101010'
10929	b'63101010'	b'63101010'
2114	b'24101010'	b'24101010'
12014	b'39101010'	b'59101010'
4640	b'810101010'	b'810101010'
7697	b'510101010'	b'510101010'
12879	b'26101010'	b'26101010'
10411	b'310101010'	b'310101010'
9800	b'95101010'	b'95101010'
1370	b'35101010'	b'35101010'
6585	b'47101010'	b'47101010'
9602	b'3961010'	b'3961010'
11412	b'34101010'	b'34101010'
7641	b'37101010'	b'37101010'
10248	b'210101010'	b'210101010'
